,avg_dart,avg_price_diff,cov_price,cluster
2025-09-04 00:00:00+00:00,-6.082556423611111,2.452375,11.10375,0
2025-09-05 00:00:00+00:00,4.149661458333332,3.9750625,12.3103125,0
2025-09-06 00:00:00+00:00,-13.606141493055556,3.201625,12.5159375,0
2025-09-07 00:00:00+00:00,-0.24726562500000027,3.9626249999999996,9.680937499999999,0
2025-09-08 00:00:00+00:00,0.31226562499999977,4.4108125000000005,19.205000000000002,0
2025-09-09 00:00:00+00:00,5.7963715277777785,4.63375,18.995625,0
2025-09-10 00:00:00+00:00,9.726888020833334,2.4325,11.24625,0
2025-09-11 00:00:00+00:00,2.067322048611112,2.6860625000000002,12.080937500000001,0
2025-09-12 00:00:00+00:00,-4.931966145833333,2.8386875000000003,11.9840625,0
2025-09-13 00:00:00+00:00,-5.662309027777778,2.483625,10.235,0
2025-09-14 00:00:00+00:00,0.6595572916666668,2.6106875,11.066875,0
2025-09-15 00:00:00+00:00,4.477320075757575,3.8291875,16.14125,0
2025-09-16 00:00:00+00:00,2.0156293402777776,3.1111875,14.47125,0
2025-09-17 00:00:00+00:00,3.1829557291666664,3.560375,15.610937499999999,0
2025-09-18 00:00:00+00:00,1.3369531249999995,3.891125,16.784062499999997,0
2025-09-19 00:00:00+00:00,-10.873732638888889,3.2555,15.643125000000001,0
2025-09-20 00:00:00+00:00,-7.022352430555555,3.080625,13.841562499999998,0
2025-09-21 00:00:00+00:00,0.2402647569444445,2.9467499999999998,12.30375,0
2025-09-22 00:00:00+00:00,3.6511067708333336,4.996812500000001,19.9259375,0
2025-09-23 00:00:00+00:00,6.67666232638889,6.1864375,26.572812499999998,0
2025-09-24 00:00:00+00:00,-2.688289930555556,4.4880625,16.993750000000002,0
2025-09-25 00:00:00+00:00,5.510946180555555,3.1766875,11.020624999999999,0
2025-09-26 00:00:00+00:00,8.027495659722224,3.9671875,14.7703125,0
2025-09-27 00:00:00+00:00,5.476124131944444,4.1111875,15.522499999999999,0
2025-09-28 00:00:00+00:00,-2.2302994791666664,4.855062500000001,19.715937499999995,0
2025-09-29 00:00:00+00:00,2.3430969065656564,5.8151875,21.87375,0
2025-09-30 00:00:00+00:00,1.1057595486111114,5.9468125,20.004375,0
2025-10-01 00:00:00+00:00,-0.7066232638888892,2.91125,11.1284375,0
2025-10-02 00:00:00+00:00,-0.9886328125,2.9491250000000004,14.068125,0
2025-10-03 00:00:00+00:00,-2.9205034722222223,4.4434375,19.043125,0
2025-10-04 00:00:00+00:00,-0.5141406250000001,7.222250000000001,25.166562499999998,0
2025-10-05 00:00:00+00:00,3.091905381944445,6.477687500000001,28.166874999999997,0
2025-10-06 00:00:00+00:00,-4.754635416666667,12.522312500000002,43.269375,1
2025-10-07 00:00:00+00:00,-8.758797743055556,10.463750000000001,32.2615625,1
2025-10-08 00:00:00+00:00,4.6759201388888885,5.010125,21.35,0
2025-10-09 00:00:00+00:00,3.3439626736111117,4.8529374999999995,19.5871875,0
2025-10-10 00:00:00+00:00,0.8636284722222225,7.187062500000001,26.134687500000002,0
2025-10-11 00:00:00+00:00,2.96046875,3.889875,15.6153125,0
2025-10-12 00:00:00+00:00,-1.3894053819444445,3.1309375,8.43,0
2025-10-13 00:00:00+00:00,-5.618311631944444,2.5703750000000003,6.2803125,0
2025-10-14 00:00:00+00:00,0.2590364583333331,3.8231875000000004,13.175624999999998,0
