datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
1/2/2025 3:00:00 PM,1/2/2025 10:00:00 AM,1/2/2025 4:00:00 PM,1/2/2025 11:00:00 AM,8.94,0.92,99993.17500,331.08350,379.74748,334.80043,100.01085,3856.59,789.50
1/2/2025 2:00:00 PM,1/2/2025 9:00:00 AM,1/2/2025 3:00:00 PM,1/2/2025 10:00:00 AM,12.79,1.01,101212.88600,84.21994,366.94857,326.47594,94.39193,5393.61,922.76
1/2/2025 1:00:00 PM,1/2/2025 8:00:00 AM,1/2/2025 2:00:00 PM,1/2/2025 9:00:00 AM,31.09,0.46,102709.17600,3449.02770,639.44779,332.03108,291.37215,18954.39,796.94
1/2/2025 12:00:00 PM,1/2/2025 7:00:00 AM,1/2/2025 1:00:00 PM,1/2/2025 8:00:00 AM,51.16,0.66,101764.27300,1905.70571,626.35720,320.64495,278.96988,30485.42,868.11
1/2/2025 11:00:00 AM,1/2/2025 6:00:00 AM,1/2/2025 12:00:00 PM,1/2/2025 7:00:00 AM,32.80,3.03,96902.15000,3572.13775,593.06735,272.98515,320.32429,19482.23,3497.55
1/2/2025 10:00:00 AM,1/2/2025 5:00:00 AM,1/2/2025 11:00:00 AM,1/2/2025 6:00:00 AM,24.14,1.52,90520.94800,370.04334,516.77418,274.64275,317.16516,14375.30,3198.80
1/2/2025 9:00:00 AM,1/2/2025 4:00:00 AM,1/2/2025 10:00:00 AM,1/2/2025 5:00:00 AM,19.31,2.63,86188.04000,130.88108,545.14222,265.53842,350.03277,11909.99,3591.21
1/2/2025 8:00:00 AM,1/2/2025 3:00:00 AM,1/2/2025 9:00:00 AM,1/2/2025 4:00:00 AM,7.92,0.63,84411.73700,108.47843,372.72125,250.48157,176.29180,3386.04,639.07
1/2/2025 7:00:00 AM,1/2/2025 2:00:00 AM,1/2/2025 8:00:00 AM,1/2/2025 3:00:00 AM,7.16,1.04,84025.79100,210.82453,350.09468,245.48316,154.88959,2894.75,845.48
1/2/2025 6:00:00 AM,1/2/2025 1:00:00 AM,1/2/2025 7:00:00 AM,1/2/2025 2:00:00 AM,5.41,1.43,84487.90300,56.68050,373.36954,244.37312,181.75802,2300.32,1275.61
1/2/2025 5:00:00 AM,1/2/2025 12:00:00 AM,1/2/2025 6:00:00 AM,1/2/2025 1:00:00 AM,11.31,0.79,85661.87900,284.94646,372.62772,244.37138,180.72900,4781.32,698.02
1/2/2025 4:00:00 AM,1/1/2025 11:00:00 PM,1/2/2025 5:00:00 AM,1/2/2025 12:00:00 AM,15.82,1.60,87768.46200,302.04425,554.00259,342.56474,270.49565,9685.21,3517.98
1/2/2025 3:00:00 AM,1/1/2025 10:00:00 PM,1/2/2025 4:00:00 AM,1/1/2025 11:00:00 PM,22.79,0.63,90607.22900,974.38958,630.15025,264.94395,340.16488,13834.71,1302.45
1/2/2025 2:00:00 AM,1/1/2025 9:00:00 PM,1/2/2025 3:00:00 AM,1/1/2025 10:00:00 PM,21.81,1.56,93616.72500,535.74848,556.20118,339.88873,292.12552,13761.53,3596.98
1/2/2025 1:00:00 AM,1/1/2025 8:00:00 PM,1/2/2025 2:00:00 AM,1/1/2025 9:00:00 PM,17.70,2.53,95322.61700,3811.70162,527.97895,340.54005,258.26207,10601.62,4054.38
1/2/2025 12:00:00 AM,1/1/2025 7:00:00 PM,1/2/2025 1:00:00 AM,1/1/2025 8:00:00 PM,19.38,0.00,96607.35300,1676.94838,534.46987,380.27476,225.63653,11753.57,0.00
1/1/2025 11:00:00 PM,1/1/2025 6:00:00 PM,1/2/2025 12:00:00 AM,1/1/2025 7:00:00 PM,11.77,0.60,97199.99100,342.88767,550.61635,454.65111,169.32696,7345.44,1064.38
1/1/2025 10:00:00 PM,1/1/2025 5:00:00 PM,1/1/2025 11:00:00 PM,1/1/2025 6:00:00 PM,7.35,0.00,96395.54700,1442.23707,599.35583,343.98360,274.45499,4572.32,0.00
1/1/2025 9:00:00 PM,1/1/2025 4:00:00 PM,1/1/2025 10:00:00 PM,1/1/2025 5:00:00 PM,10.74,0.00,91842.08300,2292.82530,534.71681,328.29480,275.66014,6493.38,0.00
1/1/2025 8:00:00 PM,1/1/2025 3:00:00 PM,1/1/2025 9:00:00 PM,1/1/2025 4:00:00 PM,12.01,0.00,88628.62800,37.27367,391.38662,238.64817,192.52977,5197.55,0.00
1/1/2025 7:00:00 PM,1/1/2025 2:00:00 PM,1/1/2025 8:00:00 PM,1/1/2025 3:00:00 PM,3.33,0.00,87466.19700,0.40545,383.53790,222.24261,191.10762,1460.88,0.00
1/1/2025 6:00:00 PM,1/1/2025 1:00:00 PM,1/1/2025 7:00:00 PM,1/1/2025 2:00:00 PM,0.00,0.00,86772.53200,56.85829,399.42037,44.14283,122.29192,0.00,0.00
1/1/2025 5:00:00 PM,1/1/2025 12:00:00 PM,1/1/2025 6:00:00 PM,1/1/2025 1:00:00 PM,0.93,0.87,86193.93300,2.14401,389.12362,346.70232,90.71969,405.92,1155.79
1/1/2025 4:00:00 PM,1/1/2025 11:00:00 AM,1/1/2025 5:00:00 PM,1/1/2025 12:00:00 PM,6.49,1.01,85042.37700,38.80659,396.39939,355.48094,90.98633,2906.40,1328.95
1/1/2025 3:00:00 PM,1/1/2025 10:00:00 AM,1/1/2025 4:00:00 PM,1/1/2025 11:00:00 AM,3.03,0.00,83538.56900,146.61820,387.01134,357.23988,79.67220,1322.45,0.00
1/1/2025 2:00:00 PM,1/1/2025 9:00:00 AM,1/1/2025 3:00:00 PM,1/1/2025 10:00:00 AM,0.31,0.00,81944.72400,8.96611,387.01011,367.78692,68.92885,135.82,0.00
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,1/1/2025 2:00:00 PM,1/1/2025 9:00:00 AM,8.36,2.28,81180.07900,421.94778,562.89000,417.84846,222.65912,5358.03,4364.56
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,6.77,0.00,80240.42100,36.30395,552.04615,416.62698,213.47991,4266.57,0.00
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,9.92,0.38,78264.01900,258.67172,558.60310,378.31553,258.77731,6314.54,816.00
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,9.96,0.60,76273.14900,141.46337,552.61817,278.11251,351.33440,6258.60,742.28
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,12.57,2.19,74840.22600,57.48755,545.78377,272.17950,348.74028,7806.01,3852.29
1/1/2025 8:00:00 AM,1/1/2025 3:00:00 AM,1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,7.12,3.33,74555.86900,59.25090,401.01465,157.71114,248.10526,2887.65,3037.39
1/1/2025 7:00:00 AM,1/1/2025 2:00:00 AM,1/1/2025 8:00:00 AM,1/1/2025 3:00:00 AM,7.42,2.71,75074.33400,9.22218,372.16335,263.18209,159.73112,3139.42,2744.56
1/1/2025 6:00:00 AM,1/1/2025 1:00:00 AM,1/1/2025 7:00:00 AM,1/1/2025 2:00:00 AM,3.76,0.00,76167.54800,31.53376,385.50902,249.13861,188.67680,1644.50,0.00
1/1/2025 5:00:00 AM,1/1/2025 12:00:00 AM,1/1/2025 6:00:00 AM,1/1/2025 1:00:00 AM,3.22,0.68,77486.72000,38.53918,373.51262,258.67934,165.18848,1359.93,567.29
